Promax,Código SAP,Rede Código,CNPJ,Inplant,Rede,CDD,EG DV,Nome,UNB,PDV,Segunda,Terça,Quarta,Quinta,Sexta,Sábado,LAT,LONG,SETOR,LATITUDE,LONGITUDE,Lead Cadastrado,D2,Freq Entrega,Segunda.1,Terça.1,Quarta.1,Quinta.1,Sexta.1,Sábado.1,Entregas Mês,entregas TT,Mix,Vol,Verticalizado ,TT Entrega Cx,Pontuação Entrega,Perfil ,Cx Perfil,Devolução,Corte CDD,Pallet TT Entrega L3M,Pallet Entregue L3M ,Mix Exp Mês,Mix Entregue Mês,Pontuação Mês,HL Entregue,Ponto/hl,Pedído Mínimo (hL),Pedído Mínimo (Pallet),Pedído Mínimo (Pontuação),Pedído Mínimo (CX)
89054,10030645,342,24447350001211,Maísa Monteiro Alves,Tatico,GAM,859907,Tatico Recanto,39,89054,0,0,1,0,0,0,-15.90629,-48.08151,116 - RECANTO DAS EMAS,-15.90629,-48.08151,0,Não,1,0,0,1,0,0,0,8.4,25,0.8521094431103746,22.22879999999999,1.08,81.14859661063574,775.7851199999996,Van,84,0.0,0.03235442309076513,1.932109443110374,1.8277187329233906,7.100912025919789,7.100912025919789,6100.083338275021,175.2466666666664,34.9,21.700000000000003,1.9000000000000001,757.33,79.80000000000001
89055,10030644,342,24447350001130,Maísa Monteiro Alves,Tatico,GAM,859915,Tatico Samambaia Sul,39,89055,0,0,1,0,0,0,-15.87386,-48.071,119 - TAGUATINGA DO SUL ,-15.87386,-48.071,0,Não,1,0,0,1,0,0,0,8.4,25,0.8651827229189037,14.207599999999989,0.4,53.137674362593955,767.2103999999994,Van,84,0.06326701976488823,0.03930290830259864,1.2651827229189043,1.106973020957649,7.209856024324197,7.209856024324197,5563.729023911238,103.21333333333335,54.0,13.4,1.2000000000000002,723.6,50.400000000000006
89056,10030643,342,24447350001050,Maísa Monteiro Alves,Tatico,GAM,859923,Tatico Samambaia Norte,39,89056,0,0,1,0,0,0,-15.87229,-48.09214,Sem setor cadastrado,-15.87229,-48.09214,0,Não,1,0,0,1,0,0,0,8.0,24,1.329846431461338,34.9045833333333,1.7083333333333333,127.6035501213762,1595.139458333332,VUC,252,0.03778673962939436,0.044645521719927,3.0381797647946702,2.799896854102016,10.638771451690705,10.638771451690705,11730.90892510049,257.0566666666662,45.7,32.2,2.8000000000000003,1471.5400000000002,117.60000000000001
89057,10030642,342,24447350000835,Maísa Monteiro Alves,Tatico,GAM,859931,Tatico Sta Maria,39,89057,0,0,0,1,0,0,-16.0479683,-48.0338967,104 - SANTA MARIA I,-16.047441,-48.03326,0,Não,1,0,0,0,1,0,0,8.7,26,1.2793169214491782,37.43384615384615,1.9615384615384615,136.11592608548085,1426.2295384615384,VUC,252,0.03793920117158451,0.06790440572086143,3.2408553829876405,2.902170445997042,11.08741331922621,11.08741331922621,11078.125547248472,291.34333333333325,38.1,34.7,3.0,1322.0700000000002,126.0
44301,10037596,1950,18197698000142,Maísa Monteiro Alves,Guarapa,GAM,931632,Supermercado Guarapa Eqnm,39,44301,0,0,1,0,0,0,-15.8316848,-48.1006008,126 - CEILÂNDIA,-15.82053,-48.111868,0,Não,1,0,0,1,0,0,0,8.4,25,0.9358680518829909,10.39000000000002,0.0,39.30645817908562,1212.5130000000022,Van,84,0.20720675944333955,0.06490856592877754,0.9358680518829909,0.7197142642151966,7.798900432358258,7.798900432358258,7826.349028106033,67.06666666666676,116.69999999999999,8.9,0.7999999999999999,1038.6299999999999,33.599999999999994
44304,10037600,1950,19833483000133,Maísa Monteiro Alves,Guarapa,GAM,931365,Supermercado Guarapa Comprar,39,44304,0,0,1,0,0,0,-15.8446863,-48.1118929,126 - CEILÂNDIA,-15.844725,-48.108193,0,Não,1,0,0,1,0,0,0,8.4,25,0.9171322630783361,11.802400000000018,0.12,43.55955504929012,1065.7567200000017,Van,84,0.11704531937670984,0.045177252084321766,1.0371322630783353,0.8842184607030859,7.642768858986134,7.642768858986134,7589.898245941164,84.07000000000004,90.3,10.2,0.9,921.06,37.800000000000004
44489,10046865,464,21333974001643,Maísa Monteiro Alves,Super Cei,GAM,1036289,Bellavia Sudoeste,39,44489,1,0,0,0,0,0,-15.8025339,-47.929004,125 - TAGUATINGA NORTE,-15.782534,-48.000296,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,0.9065484405750857,9.083913043478272,0.0,38.0750345041536,967.436739130436,Van,84,0.008914489474045115,0.2957928492796627,0.9065484405750857,0.6348489157870061,6.950204711075656,6.950204711075656,5176.761474888957,48.610000000000035,106.5,7.0,0.7,745.5,29.4
44490,10046803,1977,8616988001797,Maísa Monteiro Alves,Superbom,GAM,1035673,Superbom Paranoa,39,44490,0,1,0,0,0,0,-15.7659574,-47.7875928,116 - RECANTO DAS EMAS,-15.910262,-48.060564,0,Não,1,0,1,0,0,0,0,8.7,26,0.7618400811377408,12.696153846153862,0.38461538461538464,48.151129561631265,896.3484615384626,Van,84,0.006990229565493686,0.23192971826719147,1.1464554657531225,0.8582498750917296,6.602614036527087,6.602614036527087,5919.931543523909,83.92666666666668,70.6,10.2,0.9,720.1199999999999,37.800000000000004
44467,10045128,464,46804906001301,Maísa Monteiro Alves,Super Cei,GAM,1018787,Supercei Psul 30/34,39,44467,1,0,0,0,0,0,-15.8484156,-48.1156902,123 - SAMAMBAIA DO SUL ,-15.883296,-48.118944,0,Não,1,1,0,0,0,0,0,6.699999999999999,20,0.6660545538636538,7.347000000000004,0.0,27.974291262273457,700.1691000000004,Van,84,0.004452554744525547,0.06349530420579826,0.6660545538636538,0.6191059891411209,4.440363692424358,4.440363692424358,4348.030420237443,45.666666666666664,95.3,7.8,0.7,743.3399999999999,29.4
44446,10044277,464,46804906000321,Maísa Monteiro Alves,Super Cei,GAM,1010131,Supercei Brazlandia,39,44446,1,0,0,0,0,0,-15.6838011,-48.1955757,201 - BRAZLÂNDIA - ROTA CRÍTICA,-15.683801,-48.195576,0,Não,1,1,0,0,0,0,0,8.7,26,1.4884211069661077,18.48115384615386,0.15384615384615385,68.97522495411498,1637.4302307692317,Van,84,0.13681822868336935,0.0821418909075773,1.6422672608122622,1.325117632539991,12.899649593706267,12.899649593706267,11445.633268690026,129.32000000000008,88.6,15.799999999999999,1.4000000000000001,1399.8799999999999,58.800000000000004
44448,10044549,464,46804906000674,Maísa Monteiro Alves,Super Cei,GAM,1013041,Supercei Samambaia Fabril 4,39,44448,1,0,0,0,0,0,-15.892039,-48.1060248,128 - ASA NORTE,-15.787353,-47.832404,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,1.1608387803910012,14.037391304347826,0.08695652173913043,52.40740268946553,1055.6118260869564,Van,84,0.016513312108596013,0.10007433562534845,1.2477953021301316,1.103811069807559,8.899763982997674,8.899763982997674,7158.743236396685,95.27666666666671,75.19999999999999,13.5,1.2000000000000002,1015.1999999999998,50.400000000000006
44456,10044727,464,46804906000755,Maísa Monteiro Alves,Super Cei,GAM,1014790,Supercei Riacho Fundo,39,44456,1,0,0,0,0,0,-15.8822718,-48.0159561,105 - SANTA MARIA II,-15.996375,-47.991102,0,Não,1,1,0,0,0,0,0,8.4,25,0.9192765939374623,10.201200000000009,0.0,38.60961694537342,951.7719600000008,Van,84,0.002243692476761756,0.14174802964357122,0.9192765939374623,0.783388195982761,7.660638282812186,7.660638282812186,6790.941302503526,72.79666666666668,93.3,8.9,0.7999999999999999,830.37,33.599999999999994
44462,10044979,464,46804906001131,Maísa Monteiro Alves,Super Cei,GAM,1017306,Supercei Qnl 9 11 Puramax,39,44462,1,0,0,0,0,0,-15.8308925,-48.0872891,126 - CEILÂNDIA,-15.805487,-48.146295,0,Não,1,1,0,0,0,0,0,7.0,21,0.5860593846613142,6.565238095238093,0.0,24.614494155775198,548.8539047619046,Van,84,0.007891414141414145,0.07362007688402121,0.5860593846613142,0.5390911636713539,4.1024156926292,4.1024156926292,3528.6961824746572,42.23999999999998,83.6,6.8,0.6,568.4799999999999,25.2
44455,10044700,464,46804906000836,Maísa Monteiro Alves,Super Cei,GAM,1014536,Supercei Qng,39,44455,1,0,0,0,0,0,-15.7999064,-48.0615488,127 - ASA SUL,-15.81806,-47.87531,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,1.1071526496877564,12.256086956521758,0.0,46.50041128688577,1348.1695652173933,Van,84,0.10749086479902537,0.09684628755897673,1.1071526496877564,0.8988251038239221,8.488170314272798,8.488170314272798,8428.361486641183,76.62666666666681,110.0,10.0,0.9,1100.0,37.800000000000004
44461,10044855,464,46804906001050,Maísa Monteiro Alves,Super Cei,GAM,1016075,Supercei Psul Linear 10/14,39,44461,1,0,0,0,0,0,-15.8405885,-48.1149519,126 - CEILÂNDIA,-15.81853,-48.130125,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,0.9190853697267414,10.320434782608709,0.0,38.60158552852314,1004.1783043478274,Van,84,0.009130068358460518,0.09200825715128268,0.9190853697267414,0.8288875048347092,7.046321167905017,7.046321167905017,6925.772741040976,71.19333333333341,97.3,10.1,0.9,982.7299999999999,37.800000000000004
44468,10045129,464,46804906001484,Maísa Monteiro Alves,Super Cei,GAM,1018795,Supercei Cei Sul 7/9,39,44468,1,0,0,0,0,0,-15.8348607,-48.0954712,115 - RIACHO FUNDO,-15.88438,-48.02018,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,0.9086597748380826,10.201739130434797,0.0,38.16371054319947,905.91443478261,Van,84,0.004532659000906526,0.10271053528810074,0.9086597748380826,0.8112297558002058,6.966391607091967,6.966391607091967,6200.518443037265,69.86333333333341,88.8,10.1,0.9,896.88,37.800000000000004
44343,10038413,1952,30858234000135,Maísa Monteiro Alves,Caique,GAM,940127,Super Top Samambaia Sul,39,44343,1,0,0,0,0,0,-15.8837588,-48.1045573,119 - TAGUATINGA DO SUL ,-15.87542,-48.01809,0,Não,1,1,0,0,0,0,0,6.3999999999999995,19,0.5157823833661527,5.616315789473691,0.0,21.662860101378413,491.9892631578953,Van,84,0.016868467349684346,0.0791865804516914,0.5157823833661527,0.46636680439352907,3.266621761318967,3.266621761318967,2820.3739189488247,32.21000000000003,87.6,5.3999999999999995,0.5,473.0399999999999,21.0
44459,10044853,464,46804906000917,Maísa Monteiro Alves,Super Cei,GAM,1016059,Supercei Psul Polo 26 30,39,44459,1,0,0,0,0,0,-15.84595,-48.12189,111 - CHANDAGOLÂNDIA,-15.833305,-47.979933,0,Não,1,1,0,0,0,0,0,8.0,24,1.0530620719743453,12.84041666666667,0.08333333333333333,47.7286070229225,1160.773666666667,Van,84,0.006965421656775289,0.08053996170944604,1.1363954053076781,1.0372997683964293,8.424496575794763,8.424496575794763,8476.152882837356,93.79666666666674,90.39999999999999,12.5,1.1,1130.0,46.2
44510,10047458,1950,19833483000214,Maísa Monteiro Alves,Guarapa,GAM,1042211,Sg Vicente,39,44510,0,0,1,0,0,0,-15.8061951,-48.0185422,127 - ASA SUL,-15.80049,-47.92543,0,Não,1,0,0,1,0,0,0,2.4,7,1.2475649154486776,13.677142857142865,0.0,52.39772644884446,1556.458857142858,Van,84,0.07585121923811662,0.0,1.2475649154486776,1.1548359725489277,2.9109848027135814,2.9109848027135814,3374.7477905169685,29.663333333333338,113.8,12.9,1.2000000000000002,1468.02,50.400000000000006
44502,10047314,1980,53983913000131,Maísa Monteiro Alves,Primor,GAM,1040898,Primor Ceilandia,39,44502,0,0,1,0,0,0,-15.8319963,-48.0893859,129 - SOBRADINHO,-15.624577,-47.844504,0,Não,1,0,0,1,0,0,0,4.699999999999999,14,2.341551822302709,44.707142857142834,1.6428571428571428,167.34517653671378,2458.892857142856,VUC,252,9.624021557808293e-05,0.003834478351174311,3.984408965159855,3.9661397343906235,10.927241837412643,10.927241837412643,11429.617737079063,207.81333333333325,55.0,44.6,4.0,2453.0,168.0
44493,10046931,464,21333974001724,Maísa Monteiro Alves,Super Cei,GAM,1037021,Bellavia Paranoa,39,44493,1,0,0,0,0,0,-15.7735306,-47.7792355,129 - SOBRADINHO,-15.773531,-47.779236,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,1.2601495058515086,13.791739130434792,0.0,52.92627924576336,1370.898869565218,Van,84,0.0022653721682847866,0.21894013429589224,1.2601495058515086,0.9749637379153985,9.661146211528234,9.661146211528234,8188.766611873717,82.4000000000001,99.39999999999999,11.0,1.0,1093.3999999999999,42.0
44505,10047392,1978,56525495000208,Maísa Monteiro Alves,Vivendas,GAM,1041606,Vivendas Gama Qd24 Lj26 Matriz,39,44505,0,0,0,1,0,0,-16.0232469,-48.0552124,220 - PLANALTINA - ROTA CRÍTICA,-15.61678,-47.641777,0,Não,1,0,0,0,1,0,0,4.3999999999999995,13,1.4842180712396926,17.966153846153873,0.07692307692307693,65.56792822283631,1575.6316923076945,Van,84,0.08775852431525978,0.00017126220243192302,1.5611411481627688,1.4314341433106366,6.431611642038668,6.431611642038668,6271.53476917862,71.5600000000001,87.69999999999999,17.1,1.5,1499.6699999999998,63.0
44509,10047457,1978,56525495000127,Maísa Monteiro Alves,Vivendas,GAM,1042203,Vivendas Gama Qd4,39,44509,0,0,0,0,1,0,-16.0209675,-48.0774221,102 - GAMA SUL ,-16.03014,-48.069134,0,Não,1,0,0,0,0,1,0,4.0,12,1.6962002829238847,22.499166666666692,0.25,81.74041188280316,2171.1695833333356,Van,84,0.2040592930444694,0.022223045297973976,1.9462002829238856,1.5839239693335179,6.784801131695539,6.784801131695539,7046.758268045982,73.08333333333343,96.5,18.5,1.6,1785.25,67.2
11,10017969,54,75315333001423,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,602850,14 Atacadao Qnl,39,11,1,1,1,1,1,1,-15.8322277,-48.0814764,125 - TAGUATINGA NORTE,-15.832042,-48.081539,0,Não,6,1,1,1,1,1,1,3.0,9,3.1732200063566527,93.14666666666659,5.111111111111111,347.94190693364607,3278.7626666666642,Truck,420,0.0,8.350033400133608e-05,8.284331117467767,8.283559512529497,9.519660019069958,9.519660019069958,9807.918762827705,279.41666666666646,35.2,93.39999999999999,8.299999999999999,3287.68,348.59999999999997
50,10013909,54,75315333006140,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,612162,61  Atacadao Asa Norte,39,50,1,1,1,1,1,1,-15.73452,-47.90433,128 - ASA NORTE,-15.73452,-47.90433,0,Não,6,1,1,1,1,1,1,3.7,11,4.017284061067236,88.86545454545453,4.181818181818182,344.3622942011875,3865.6472727272717,Truck,420,0.003658639450044284,0.013922988787953191,8.19910224288542,7.97472104108327,14.730041557246532,14.730041557246532,13743.962310898607,316.1466666666666,43.5,85.8,8.0,3732.2999999999997,336.0
30221,10007597,54,75315333000885,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,491519,08 Atacadao Cd Brasilia,39,30221,1,1,1,1,1,1,-15.8329771,-48.0797822,125 - TAGUATINGA NORTE,-15.827965,-48.060228,0,Não,6,1,1,1,1,1,1,3.0,9,0.4712498198833603,109.69888888888885,9.333333333333334,411.7924924351011,340.06655555555545,Truck,420,0.26071401092559804,0.004213554274833131,9.804583153216695,7.877418530399898,1.4137494596500808,1.4137494596500808,784.8681928423542,259.94000000000017,3.1,86.89999999999999,7.8999999999999995,269.39,331.79999999999995
44283,10036796,54,75315333029786,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,923052,297 Atacadao Gama,39,44283,1,1,1,1,1,1,-15.9979754,-48.0508405,100 - GAMA CENTRAL,-15.997975,-48.050841,0,Não,6,1,1,1,1,1,1,2.4,7,3.0231615256970166,97.10714285714279,5.428571428571429,354.97278407927473,3253.0892857142835,Truck,420,0.0,0.0001029790364104451,8.451732954268449,8.450740890776386,7.054043559959705,7.054043559959705,7575.630885956718,226.55999999999983,33.5,95.0,8.5,3182.5,357.0
44289,10037908,54,75315333029514,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,934399,295 Atacadao Sia,39,44289,1,1,1,1,1,1,-15.7906215,-47.9465083,127 - ASA SUL,-15.790622,-47.946508,0,Não,6,1,1,1,1,1,1,5.699999999999999,17,1.908335366476579,74.29058823529397,4.529411764705882,270.3853795096634,2496.1637647058774,Toco,336,0.26617709023054265,0.0006651147322913216,6.437747131182461,5.139483037362102,10.813900410033947,10.813900410033947,11142.665940782199,332.2599999999996,33.6,59.0,5.199999999999999,1982.4,218.39999999999998
44384,10040575,54,75315333032060,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,968560,320 Atacadao Recanto,39,44384,1,1,1,1,1,1,-15.9021185,-48.0770202,116 - RECANTO DAS EMAS,-15.902119,-48.07702,0,Não,6,1,1,1,1,1,1,2.4,7,2.9404713178470936,109.30571428571423,6.571428571428571,399.4997953495779,3847.561142857141,Truck,420,0.26916250601290503,0.0,9.511899889275671,7.488859945634573,6.861099741643218,6.861099741643218,7058.061570898332,200.9566666666666,35.2,83.89999999999999,7.5,2953.2799999999997,315.0
44440,10043873,54,75315333035085,Júlia Oliveira Sathler Garcia,Atacadao S.A.,GAM,1003887,350 Atacadao Sobradinho,39,44440,1,1,1,1,1,1,-15.6651044,-47.8011978,115 - RIACHO FUNDO,-15.885648,-48.011436,0,Não,6,1,1,1,1,1,1,1.4000000000000001,4,3.9611328000846644,88.72749999999999,4.0,334.3675776035559,4693.684749999999,Toco,336,0.002987797207195873,0.0,7.96113280008466,7.1754185143703735,5.281510400112886,5.281510400112886,5601.012661289792,105.9866666666667,52.9,76.0,7.199999999999999,4020.4,302.4
44181,10021292,1584,17457404000292,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,747475,Dia Dia Sobradinho,39,44181,1,0,1,0,1,0,-15.656515,-47.78069,129 - SOBRADINHO,-15.656515,-47.78069,1,Não,3,1,0,1,0,1,0,6.0,18,2.4574629060744493,104.0872222222222,7.055555555555555,399.54677538846016,2466.8671666666664,Truck,420,0.03468330219731341,0.0067411412437218795,9.51301846163001,9.099561053211422,14.744777436446697,14.744777436446697,14162.601489253762,599.52,23.700000000000003,100.0,9.1,2370.0000000000005,382.2
44189,10022060,1584,17457404000101,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,757640,Dia A Dia Ceilandia,39,44189,0,1,0,1,0,0,-15.78388,-48.12113,126 - CEILÂNDIA,-15.784,-48.12156,1,Não,2,0,1,0,1,0,0,2.7,8,4.09367704042636,88.21874999999997,4.0,339.93443569790713,3916.9124999999985,Truck,420,0.023152309431992816,0.0,8.093677040426359,7.928904313153635,10.916472107803626,10.916472107803626,10197.460165936844,229.9266666666666,44.4,86.0,8.0,3818.4,336.0
44200,10024373,1584,17457404000454,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,782831,Dia A Dia Taguatinga,39,44200,0,1,0,1,0,0,-15.848893,-48.0408,119 - TAGUATINGA DO SUL ,-15.847647,-48.0393,1,Não,2,0,1,0,1,0,0,3.7,11,2.284867054960223,76.49727272727274,4.909090909090909,302.14623449014755,1973.6296363636368,Toco,336,0.01923472910282343,0.0,7.193957964051128,7.073808153387484,8.377845868187483,8.377845868187483,7096.000000275795,275.1966666666667,25.8,74.69999999999999,7.1,1927.2599999999998,298.2
44222,10026437,1584,17457404000373,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,813524,Dia A Dia Sia,39,44222,1,0,1,0,1,0,-15.8020116666667,-47.9489666666667,127 - ASA SUL,-15.802012,-47.948967,1,Não,3,1,0,1,0,1,0,4.699999999999999,14,4.147908753661306,111.80499999999999,6.5,447.2121676537748,3801.37,Bi-Truck,588,0.002812516016606017,0.0,10.647908753661303,10.60819264678681,19.356907517086093,19.356907517086093,17673.07614590404,520.2933333333333,34.0,104.39999999999999,10.0,3549.6,420.0
44247,10030262,1584,17457404000888,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,855960,Dia A Dia Sto Antonio,39,44247,0,1,0,1,0,0,-15.9437774,-48.2541976,126 - CEILÂNDIA,-15.827407,-48.130698,1,Não,2,0,1,0,1,0,0,2.7,8,3.2985306285975935,89.05875000000006,4.875,343.2882864010989,3482.1971250000024,Truck,420,0.009793639095186796,0.0,8.173530628597593,8.089849744264537,8.796081676260249,8.796081676260249,9187.84952718421,235.1866666666668,39.1,87.3,8.1,3413.43,340.2
44268,10036297,1584,17457404001779,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,917788,Dia A Dia Aguas Claras,39,44268,1,0,1,0,1,0,-15.8336191,-48.0091558,113 - AGUAS CLARAS,-15.832997,-48.009161,1,Não,3,1,0,1,0,1,0,7.0,21,2.762819350659856,78.6857142857143,4.809523809523809,318.03841272771393,2990.0571428571434,Toco,336,0.01656066167228116,0.02113894940692326,7.572343160183659,7.320887144667087,19.339735454618992,19.339735454618992,20119.359475122397,530.3733333333334,38.0,76.6,7.3999999999999995,2910.7999999999997,310.79999999999995
44276,10036412,1584,17457404001426,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,919071,Dia A Dia Planaltina Go,39,44276,0,1,0,1,0,0,-15.4649115,-47.6022315,127 - ASA SUL,-15.820351,-47.955806,1,Não,2,0,1,0,1,0,0,3.0,9,3.7894702579071122,85.95999999999998,3.888888888888889,322.4910841654321,3584.5319999999992,Toco,336,0.05814860960882841,0.0010340726953104807,7.678359146796002,7.271582183153097,11.368410773721337,11.368410773721337,10150.867798933172,243.45666666666668,41.7,81.5,7.3,3398.55,306.59999999999997
44291,10038017,1584,17457404001850,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,935549,Dia A Dia Ceil Centro,39,44291,0,1,0,1,0,0,-15.8195274,-48.1006125,126 - CEILÂNDIA,-15.819527,-48.100613,1,Não,2,0,1,0,1,0,0,3.0,9,2.7107182113186243,75.57111111111105,4.222222222222222,291.18349820871555,2818.8024444444427,Toco,336,0.04365572588193776,0.0,6.93294043354085,6.670934082404063,8.132154633955873,8.132154633955873,8080.98788139868,217.22999999999988,37.300000000000004,72.8,6.699999999999999,2715.44,281.4
44351,10039009,1584,17457404002406,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,948195,Dia A Dia Vp Rua 12,39,44351,0,1,0,1,0,0,-15.7949883,-48.052575,125 - TAGUATINGA NORTE,-15.795199,-48.051512,1,Não,2,0,1,0,1,0,0,4.0,12,3.610280979372592,69.61166666666664,2.9166666666666665,274.1318011336489,4121.010666666665,Toco,336,0.11112294056586197,0.0005027892834055596,6.526947646039262,5.8998995875587505,14.441123917490367,14.441123917490367,14825.930302979434,250.47333333333333,59.2,62.7,5.8999999999999995,3711.84,247.79999999999998
44352,10039008,1584,17457404002589,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,948209,Dia A Dia Vp Rua 4,39,44352,0,1,0,1,0,0,-15.8145919,-48.0169108,125 - TAGUATINGA NORTE,-15.814766,-48.016782,1,Não,2,0,1,0,1,0,0,4.0,12,3.46526566274334,72.72999999999995,3.5,292.54115783522025,3323.7609999999977,Toco,336,0.046937820289715944,0.00048123195380173273,6.965265662743345,6.653823979426662,13.86106265097336,13.86106265097336,12680.749560144277,277.7433333333333,45.7,70.0,6.699999999999999,3199.0,281.4
44362,10039463,1584,17457404000969,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,952508,Dia A Dia Cd.,39,44362,1,1,1,1,1,1,-16.0482765,-47.9727374,105 - SANTA MARIA II,-16.048277,-47.972737,1,Sim,6,1,1,1,1,1,1,2.4,7,3.3591742268871827,113.45714285714287,8.142857142857142,483.08531752926166,3562.5542857142864,Bi-Truck,588,0.0,0.006597834298665324,11.502031369744328,11.00268206480496,7.838073196070092,7.838073196070092,7984.987540670336,254.50333333333336,31.400000000000002,96.39999999999999,10.0,3026.96,420.0
44385,10040777,1584,17457404002236,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,970590,Atacadao Dia A Dia Iii,39,44385,1,0,1,0,1,0,-15.6093102,-47.6524228,220 - PLANALTINA - ROTA CRÍTICA,-15.60931,-47.652423,1,Não,3,1,0,1,0,1,0,5.3999999999999995,16,2.867537804592105,83.28562499999994,4.8125,322.5615877928684,2964.968249999998,Toco,336,0.01648406184386335,0.0009230284337783388,7.680037804592099,7.538839875483166,15.29353495782456,15.29353495782456,15529.922645574321,436.583333333333,35.6,81.6,7.6,2904.96,319.2
44420,10042200,1584,17457404002821,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,985287,Dia A Dia Jardim Botanico,39,44420,1,0,1,0,1,0,-15.8554911,-47.8194641,127 - ASA SUL,-15.855491,-47.819464,1,Não,3,1,0,1,0,1,0,5.699999999999999,17,3.3601159370203915,103.35470588235297,6.705882352941177,422.77192817838585,3328.021529411766,Bi-Truck,588,0.008500990155841916,3.983995720050311e-05,10.065998289961568,9.99021020549701,19.040656976448883,19.040656976448883,18683.12688769428,580.716666666667,32.2,102.0,10.0,3284.4,420.0
44465,10045048,1584,17457404003127,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,1017993,Dia A Dia Mestre D Armas,39,44465,0,1,0,1,0,0,-15.6119899,-47.6966975,220 - PLANALTINA - ROTA CRÍTICA,-15.61199,-47.696698,0,Não,2,0,1,0,1,0,0,4.0,12,3.7188327694490386,87.39999999999993,4.166666666666667,331.19097631685963,4186.459999999996,Toco,336,0.022212458504198417,0.001763920671243327,7.8854994361156985,7.696486827778556,14.875331077796154,14.875331077796154,16323.825228020412,341.3999999999997,47.9,85.39999999999999,7.699999999999999,4090.6599999999994,323.4
44484,10046604,1584,17457404002155,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,1033867,Dia A Dia Samambaia,39,44484,0,1,0,1,1,0,-15.8877119,-48.082801,126 - CEILÂNDIA,-15.834098,-48.100446,0,Não,3,0,1,0,1,1,0,3.4,10,4.5866220991741224,69.07900000000002,1.8,268.2381281653131,4545.398200000001,Toco,336,0.005297781917680618,0.00010133325612704293,6.3866220991741205,6.354197273999295,15.288740330580408,15.288740330580408,15054.953816420059,229.02666666666676,65.8,67.89999999999999,6.3999999999999995,4467.819999999999,268.79999999999995
44666,10032066,1584,17457404001264,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,874680,Dia A Dia P Sul,39,44666,1,0,1,0,1,0,-15.8340576,-48.1137343,126 - CEILÂNDIA,-15.833351,-48.103277,1,Não,3,1,0,1,0,1,0,3.7,11,2.9063480332798517,71.32181818181819,3.8181818181818183,282.43025376139013,2788.6830909090913,Toco,336,0.022710938622969665,0.0024090549876360666,6.724529851461669,6.542677053403337,10.656609455359456,10.656609455359456,9960.223915190441,255.09000000000003,39.1,69.6,6.6,2721.3599999999997,277.2
44785,10033984,1584,17457404000535,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,895695,Dia A Dia Gama,39,44785,0,1,0,1,0,0,-16.01644,-48.05901,102 - GAMA SUL ,-16.023459,-48.054171,1,Não,2,0,1,0,1,0,0,2.7,8,3.2834719766086207,67.21874999999997,3.0,263.90582301756206,3582.7593749999987,Toco,336,0.054515148543974906,0.0,6.283471976608624,5.995403794790441,8.755925270956322,8.755925270956322,9056.61747982327,169.98333333333332,53.300000000000004,63.1,6.0,3363.2300000000005,252.0
66888,10033935,1584,17457404001507,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GAM,895296,Dia A Dia Novo Gama,39,66888,0,1,0,1,0,0,-16.0510049,-48.0299296,104 - SANTA MARIA I,-16.051005,-48.02993,1,Não,2,0,1,0,1,0,0,4.699999999999999,14,2.557857825527524,70.37357142857137,3.7857142857142856,266.430028672156,2547.5232857142837,Toco,336,0.016573488688019243,0.012606193477665124,6.34357211124181,6.175287037472043,11.936669852461778,11.936669852461778,11529.501316198754,318.983333333333,36.2,68.19999999999999,6.199999999999999,2468.8399999999997,260.4
